movieId,title,genres,clean_title,countries,country_flag_urls,providers,provider_icon_urls
5798,Because of Winn-Dixie (2005),"['Children', 'Comedy', 'Drama']",becauseofwinndixie2005,"['India', 'United Kingdom', 'Brazil', 'Portugal']","['http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/PT.png']","['Amazon Video', 'Netflix']","['https://img.icons8.com/material-rounded/452/video-playlist.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png']"
5799,Turtles Can Fly (Lakposhtha hâm parvaz mikonand) (2004),"['Drama', 'War']",turtlescanflylakposhthahâmparvazmikonand2004,['United States'],['http://www.geognos.com/api/en/countries/flag/US.png'],"['Youtube', 'Amazon Video']","['https://img.icons8.com/ios/344/video-message.png', 'https://img.icons8.com/material-rounded/452/video-playlist.png']"
5800,Bunny Lake Is Missing (1965),"['Mystery', 'Thriller']",bunnylakeismissing1965,"['India', 'United States', 'China', 'Portugal']","['http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/PT.png']","['Youtube', 'Netflix']","['https://img.icons8.com/ios/344/video-message.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png']"
5801,Night Watch (Nochnoy dozor) (2004),"['Action', 'Fantasy', 'Horror', 'Mystery', 'SciFi', 'Thriller']",nightwatchnochnoydozor2004,"['China', 'India', 'Portugal', 'Brazil', 'United Kingdom']","['http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/GB.png']","['Youtube', 'HBO Max', 'Amazon Video']","['https://img.icons8.com/ios/344/video-message.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png', 'https://img.icons8.com/material-rounded/452/video-playlist.png']"
5802,Sons of the Desert (1933),['Comedy'],sonsofthedesert1933,"['United States', 'Brazil']","['http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/BR.png']","['HBO Max', 'Netflix', 'Amazon Video']","['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png', 'https://img.icons8.com/material-rounded/452/video-playlist.png']"
5803,Man of the House (2005),"['Action', 'Comedy']",manofthehouse2005,"['France', 'United States']","['http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/US.png']","['Youtube', 'Amazon Video']","['https://img.icons8.com/ios/344/video-message.png', 'https://img.icons8.com/material-rounded/452/video-playlist.png']"
5804,Kung Fu Hustle (Gong fu) (2004),"['Action', 'Comedy']",kungfuhustlegongfu2004,"['United Kingdom', 'Portugal', 'United States', 'India']","['http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/IN.png']",['Netflix'],['https://img.icons8.com/office/50/000000/no-video--v2.png']
5805,Zelary (2003),"['Drama', 'Romance']",zelary2003,"['India', 'France', 'United States', 'United Kingdom']","['http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/GB.png']","['HBO Max', 'Netflix']","['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png']"
5806,Dr. Giggles (1992),"['Comedy', 'Horror']",drgiggles1992,"['China', 'Brazil']","['http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/BR.png']","['Netflix', 'Amazon Video']","['https://img.icons8.com/office/50/000000/no-video--v2.png', 'https://img.icons8.com/material-rounded/452/video-playlist.png']"
5807,"Seven-Per-Cent Solution, The (1976)","['Adventure', 'Comedy', 'Crime', 'Drama', 'Mystery', 'Thriller']",sevenpercentsolutionthe1976,['India'],['http://www.geognos.com/api/en/countries/flag/IN.png'],"['Youtube', 'Netflix']","['https://img.icons8.com/ios/344/video-message.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png']"
5808,"Three Musketeers, The (1973)","['Action', 'Adventure', 'Comedy']",threemusketeersthe1973,"['United Kingdom', 'China']","['http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/CN.png']","['Youtube', 'Amazon Video', 'Netflix']","['https://img.icons8.com/ios/344/video-message.png', 'https://img.icons8.com/material-rounded/452/video-playlist.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png']"
5809,Royal Flash (1975),"['Adventure', 'Comedy', 'Romance']",royalflash1975,"['China', 'France', 'United Kingdom']","['http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/GB.png']",['Amazon Video'],['https://img.icons8.com/material-rounded/452/video-playlist.png']
5810,Control (Kontroll) (2003),"['Comedy', 'Crime', 'Drama', 'Mystery']",controlkontroll2003,"['France', 'United Kingdom', 'Brazil', 'United States']","['http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/US.png']",['HBO Max'],['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']
5811,Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null) (1948),"['Drama', 'War']",germanyyearzerogermaniaannozerodeutschlandimjahrenull1948,"['China', 'Portugal', 'United Kingdom']","['http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/GB.png']",['Youtube'],['https://img.icons8.com/ios/344/video-message.png']
5812,Tyler Perry's Diary of a Mad Black Woman (2005),"['Comedy', 'Drama', 'Romance']",tylerperrysdiaryofamadblackwoman2005,"['United Kingdom', 'France', 'Brazil']","['http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/BR.png']","['Youtube', 'Amazon Video']","['https://img.icons8.com/ios/344/video-message.png', 'https://img.icons8.com/material-rounded/452/video-playlist.png']"
5813,Cursed (2005),"['Horror', 'Thriller']",cursed2005,"['United States', 'Portugal', 'China', 'Brazil']","['http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/BR.png']","['Youtube', 'Netflix']","['https://img.icons8.com/ios/344/video-message.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png']"
5814,"Pacifier, The (2005)","['Action', 'Comedy']",pacifierthe2005,"['China', 'Brazil', 'France']","['http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/FR.png']","['HBO Max', 'Youtube', 'Netflix']","['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png', 'https://img.icons8.com/ios/344/video-message.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png']"
5815,Be Cool (2005),"['Comedy', 'Crime', 'Musical']",becool2005,"['United Kingdom', 'Portugal', 'Brazil', 'India']","['http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/IN.png']",['Youtube'],['https://img.icons8.com/ios/344/video-message.png']
5816,Gunner Palace (2004),"['Documentary', 'War']",gunnerpalace2004,"['China', 'India', 'Brazil', 'Portugal']","['http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/PT.png']","['Youtube', 'Netflix']","['https://img.icons8.com/ios/344/video-message.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png']"
5817,Hostage (2005),"['Action', 'Crime', 'Drama', 'Thriller']",hostage2005,"['United States', 'United Kingdom', 'India', 'France']","['http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/FR.png']",['Amazon Video'],['https://img.icons8.com/material-rounded/452/video-playlist.png']
5818,Robots (2005),"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy', 'SciFi', 'IMAX']",robots2005,"['Brazil', 'United Kingdom']","['http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/GB.png']","['Amazon Video', 'Netflix']","['https://img.icons8.com/material-rounded/452/video-playlist.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png']"
5819,Class Action (1991),['Drama'],classaction1991,['India'],['http://www.geognos.com/api/en/countries/flag/IN.png'],['Netflix'],['https://img.icons8.com/office/50/000000/no-video--v2.png']
5820,"Cat and the Canary, The (1927)","['Horror', 'Mystery']",catandthecanarythe1927,['Brazil'],['http://www.geognos.com/api/en/countries/flag/BR.png'],"['Amazon Video', 'Youtube']","['https://img.icons8.com/material-rounded/452/video-playlist.png', 'https://img.icons8.com/ios/344/video-message.png']"
5821,"Oh, God! You Devil (1984)",['Comedy'],ohgodyoudevil1984,"['United States', 'Brazil', 'India']","['http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/IN.png']","['Amazon Video', 'HBO Max']","['https://img.icons8.com/material-rounded/452/video-playlist.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']"
5822,"Agony and the Ecstasy, The (1965)",['Drama'],agonyandtheecstasythe1965,"['China', 'United Kingdom', 'India']","['http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/IN.png']",['Youtube'],['https://img.icons8.com/ios/344/video-message.png']
5823,Twentieth Century (1934),['Comedy'],twentiethcentury1934,['France'],['http://www.geognos.com/api/en/countries/flag/FR.png'],"['Youtube', 'HBO Max']","['https://img.icons8.com/ios/344/video-message.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']"
5824,Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud) (1958),"['Crime', 'Drama', 'Thriller']",elevatortothegallowsakafranticascenseurpourléchafaud1958,"['United Kingdom', 'United States']","['http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/US.png']","['HBO Max', 'Youtube']","['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png', 'https://img.icons8.com/ios/344/video-message.png']"
5825,Cube Zero (2004),"['Horror', 'Mystery', 'SciFi', 'Thriller']",cubezero2004,['India'],['http://www.geognos.com/api/en/countries/flag/IN.png'],['Youtube'],['https://img.icons8.com/ios/344/video-message.png']
5826,Julia (1977),['Drama'],julia1977,"['China', 'India', 'United States', 'United Kingdom']","['http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/GB.png']","['Amazon Video', 'Netflix']","['https://img.icons8.com/material-rounded/452/video-playlist.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png']"
5827,Stealing Rembrandt (Rembrandt) (2003),"['Action', 'Comedy', 'Crime']",stealingrembrandtrembrandt2003,"['India', 'France']","['http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/FR.png']",['Youtube'],['https://img.icons8.com/ios/344/video-message.png']
5828,Ice Princess (2005),"['Children', 'Comedy', 'Drama']",iceprincess2005,"['India', 'United States']","['http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/US.png']","['Amazon Video', 'Netflix']","['https://img.icons8.com/material-rounded/452/video-playlist.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png']"
5829,Melinda and Melinda (2004),"['Comedy', 'Drama']",melindaandmelinda2004,"['United Kingdom', 'Brazil']","['http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/BR.png']",['Youtube'],['https://img.icons8.com/ios/344/video-message.png']
5830,Milk and Honey (2003),['Drama'],milkandhoney2003,"['Brazil', 'India', 'France']","['http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/FR.png']",['HBO Max'],['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']
5831,Miss Congeniality 2: Armed and Fabulous (2005),"['Adventure', 'Comedy', 'Crime']",misscongeniality2armedandfabulous2005,"['United Kingdom', 'China']","['http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/CN.png']",['HBO Max'],['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']
5832,Guess Who (2005),"['Comedy', 'Romance']",guesswho2005,['Brazil'],['http://www.geognos.com/api/en/countries/flag/BR.png'],"['Amazon Video', 'HBO Max']","['https://img.icons8.com/material-rounded/452/video-playlist.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']"
5833,D.E.B.S. (2004),"['Action', 'Comedy']",debs2004,"['France', 'United States', 'United Kingdom', 'Brazil']","['http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/BR.png']","['HBO Max', 'Netflix', 'Youtube']","['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png', 'https://img.icons8.com/ios/344/video-message.png']"
5834,"League of Ordinary Gentlemen, A (2004)",['Documentary'],leagueofordinarygentlemena2004,"['United Kingdom', 'France']","['http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/FR.png']","['Youtube', 'Amazon Video']","['https://img.icons8.com/ios/344/video-message.png', 'https://img.icons8.com/material-rounded/452/video-playlist.png']"
5835,Incident at Loch Ness (2004),"['Adventure', 'Comedy', 'Documentary']",incidentatlochness2004,['India'],['http://www.geognos.com/api/en/countries/flag/IN.png'],"['HBO Max', 'Netflix']","['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png']"
5836,Call Northside 777 (1948),"['Crime', 'Drama', 'FilmNoir']",callnorthside7771948,"['Portugal', 'United States', 'China', 'Brazil', 'France']","['http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/FR.png']",['Amazon Video'],['https://img.icons8.com/material-rounded/452/video-playlist.png']
5837,"Sword of Doom, The (Dai-bosatsu tôge) (1966)","['Action', 'Drama']",swordofdoomthedaibosatsutôge1966,['Portugal'],['http://www.geognos.com/api/en/countries/flag/PT.png'],['Amazon Video'],['https://img.icons8.com/material-rounded/452/video-playlist.png']
5838,800 Bullets (800 Balas) (2002),"['Comedy', 'Crime', 'Drama', 'Western']",800bullets800balas2002,"['France', 'Brazil']","['http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/BR.png']","['Amazon Video', 'HBO Max', 'Netflix']","['https://img.icons8.com/material-rounded/452/video-playlist.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png']"
